Region,PlotID,Year,Trap1,Trap2,Trap3,Trap4,Trap5,TotalTraps,Field1,Field2,Field3,Field4,Field5
2,23,2011,4,1,2,0,0,5,,,,,
2,24,1999,0,0,0,0,0,5,,,,,
2,24,2000,0,0,,0,,3,,,,,
2,24,2001,0,0,0,0,0,5,,,,,
2,24,2002,0,0,0,0,0,5,,,,,
2,24,2003,0,0,0,0,0,5,,,,,
2,24,2004,0,0,0,0,0,5,,,,,
2,24,2005,1,0,1,1,1,5,,,,,
2,24,2006,0,0,0,2,4,5,,,,,
2,24,2007,19,4,1,11,2,5,,,,,
2,24,2008,0,0,0,0,0,5,,,,,
2,24,2009,0,0,0,0,0,5,,,,,
2,24,2010,0,0,0,0,0,5,,,,,
2,24,2011,1,0,3,3,3,5,,,,,
2,26,1999,0,0,0,0,0,5,,,,,
2,26,2000,0,0,0,0,0,5,,,,,
2,26,2001,0,0,0,0,0,5,,,,,
2,26,2002,0,0,0,0,0,5,,,,,
2,26,2003,0,0,0,0,0,5,,,,,
2,26,2004,0,0,0,0,0,5,,,,,
2,26,2005,0,0,0,0,0,5,,,,,
2,26,2006,0,0,0,0,0,5,,,,,
2,26,2007,1,1,1,0,0,5,,,,,
2,26,2008,0,0,0,0,0,5,,,,,
2,26,2009,0,0,0,0,0,5,,,,,
2,26,2010,0,0,0,0,0,5,,,,,
2,26,2011,0,0,0,0,2,5,,,,,
2,33,1999,0,0,0,0,0,5,,,,,
2,33,2000,0,0,0,0,0,5,,,,,
2,33,2001,0,0,0,0,0,5,,,,,
2,33,2002,0,0,0,0,0,5,,,,,
2,33,2003,0,0,0,0,0,5,,,,,
2,33,2004,0,0,0,0,0,5,,,,,
2,33,2005,0,0,0,0,0,5,,,,,
2,33,2006,0,0,1,0,1,5,,,,,
2,33,2007,1,3,1,0,0,5,,,,,
2,33,2008,0,0,0,0,0,5,,,,,
2,33,2009,0,0,0,0,0,5,,,,,
2,33,2010,0,0,0,0,0,5,,,,,
2,33,2011,0,1,0,0,0,5,,,,,
2,50,1999,0,0,0,0,0,5,,,,,
2,50,2000,0,0,0,0,0,5,,,,,
2,50,2001,0,0,1,0,0,5,,,,,
2,50,2002,1,0,0,0,0,5,,,,,
2,50,2003,0,0,0,0,0,5,,,,,
2,50,2004,0,0,0,0,0,5,,,,,
2,50,2005,0,0,0,0,0,5,,,,,
2,50,2006,0,0,0,0,0,5,,,,,
2,50,2007,2,0,0,0,0,5,,,,,
2,50,2008,0,0,0,0,0,5,,,,,
2,50,2009,0,0,0,0,0,5,,,,,
2,50,2010,0,0,0,0,0,5,,,,,
2,50,2011,0,0,0,0,0,5,,,,,
2,61,1999,0,0,0,0,0,5,,,,,
2,61,2000,0,0,0,0,0,5,,,,,
2,61,2001,0,0,0,0,0,5,,,,,
2,61,2002,0,0,0,0,0,5,,,,,
2,61,2003,0,0,0,0,0,5,,,,,
2,61,2004,1,0,0,0,0,5,,,,,
2,61,2005,4,2,1,3,0,5,,,,,
2,61,2006,27,6,23,30,29,5,,,,,
2,61,2007,18,33,13,21,9,5,,,,,
2,61,2008,0,0,0,0,0,5,,,,,
2,61,2009,0,0,0,0,0,5,,,,,
2,61,2010,1,0,0,0,0,5,,,,,
2,61,2011,0,2,1,3,5,5,,,,,
2,63,1999,0,0,0,0,0,5,,,,,
2,63,2000,0,0,0,0,0,5,,,,,
2,63,2001,0,0,0,0,0,5,,,,,
2,63,2002,0,0,0,0,0,5,,,,,
2,63,2003,0,0,0,0,0,5,,,,,
2,63,2004,0,0,0,0,0,5,,,,,
2,63,2005,0,0,0,0,0,5,,,,,
2,63,2006,0,0,0,0,0,5,,,,,
2,63,2007,0,0,0,0,0,5,,,,,
2,63,2008,0,0,0,0,0,5,,,,,
2,63,2009,0,0,0,0,0,5,,,,,
2,63,2010,0,0,0,0,0,5,,,,,
2,63,2011,0,0,0,0,0,5,,,,,
3,1,1993,0,0,0,0,0,5,,,,,
3,1,1994,1,1,0,0,0,5,,,,,
3,1,1995,0,1,0,0,0,5,,,,,
3,1,1996,0,1,0,0,0,5,,,,,
3,1,1997,0,2,0,0,1,5,,,,,
3,1,1998,0,0,0,0,1,5,,,,,
3,2,1992,0,0,0,0,0,5,,,,,
3,2,1993,0,0,7,10,0,5,,,,,
3,2,1994,0,3,8,3,1,5,,,,,
3,2,1995,1,3,2,0,2,5,,,,,
3,2,1996,1,,4,1,2,4,,,,,
3,2,1997,2,1,0,0,0,5,,,,,
3,2,1998,,1,0,0,1,4,,,,,
3,3,1992,1,1,20,3,11,5,,,,,
3,3,1993,12,17,18,12,27,5,,,,,
3,3,1994,16,26,23,14,41,5,,,,,
3,3,1995,22,40,42,23,8,5,,,,,
3,3,1996,15,40,48,49,14,5,,,,,
3,3,1997,27,44,36,37,32,5,,,,,
3,3,1998,1,7,16,1,9,5,,,,,
3,4,1992,0,0,0,0,0,5,,,,,
3,4,1993,0,1,0,1,4,5,,,,,
3,4,1994,0,0,2,8,0,5,,,,,
3,4,1995,6,8,4,5,2,5,,,,,
3,4,1997,3,9,14,20,17,5,,,,,
3,4,1998,0,0,0,0,0,5,,,,,
3,5,1992,7,0,1,0,0,5,,,,,
3,5,1993,5,4,2,1,2,5,,,,,
3,6,1992,37,39,42,47,26,5,,,,,
3,6,1993,18,13,9,1,13,5,,,,,
3,6,1994,2,0,0,0,3,5,,,,,
3,6,1995,0,1,1,0,0,5,,,,,
3,6,1996,5,14,7,10,14,5,,,,,
3,6,1997,17,23,38,27,29,5,,,,,
3,6,1998,32,25,46,45,52,5,,,,,
3,7,1992,,24,39,27,40,4,,,,,
3,7,1993,18,16,10,17,17,5,,,,,
3,7,1994,0,0,1,2,0,5,,,,,
3,7,1995,1,2,1,2,7,5,,,,,
3,7,1996,,3,7,1,5,4,,,,,
3,7,1997,24,24,15,13,13,5,,,,,
3,7,1998,26,27,26,25,30,5,,,,,
3,8,1995,0,0,0,0,0,5,,,,,
3,8,1997,0,0,0,0,0,5,,,,,
3,9,1995,0,0,0,0,0,5,,,,,
3,9,1996,0,0,0,0,0,5,,,,,
3,9,1997,0,0,0,0,0,5,,,,,
3,9,1998,0,0,0,0,0,5,,,,,
3,10,1995,0,0,0,0,0,5,,,,,
3,10,1996,0,0,0,0,0,5,,,,,
3,10,1997,0,0,0,0,0,5,,,,,
3,10,1998,0,0,0,0,0,5,,,,,
3,11,1995,1,0,0,0,0,5,,,,,
3,11,1996,0,0,0,0,0,5,,,,,
3,11,1997,0,0,0,0,0,5,,,,,
3,11,1998,0,0,0,0,0,5,,,,,
3,12,1996,0,2,0,12,7,5,,,,,
3,12,1997,3,0,5,7,2,5,,,,,
3,12,1998,6,11,0,0,0,5,,,,,
3,13,1998,0,0,0,0,0,5,,,,,
3,14,1998,1,1,0,0,0,5,,,,,
3,15,1998,0,0,0,0,0,5,,,,,
3,16,1998,0,0,0,0,0,5,,,,,
3,17,1998,0,0,0,0,0,5,,,,,
4,1,1982,0,0,0,0,0,5,,,,,
4,1,1983,34,40,26,28,36,5,,,,,
4,1,1984,0,0,1,1,0,5,,,,,
4,1,1985,0,0,0,0,0,5,,,,,
4,1,1986,0,1,1,2,2,5,,,,,
4,1,1987,2,3,0,1,1,5,,,,,
4,1,1988,0,2,0,0,1,5,,,,,
4,1,1989,0,0,1,0,0,5,,,,,
4,1,1990,14,59,42,20,23,5,,,,,
4,1,1992,1,5,0,1,0,5,,,,,
4,1,1993,0,0,0,0,0,5,,,,,
4,1,1994,0,0,0,0,0,5,,,,,
4,1,1995,0,0,0,0,0,5,,,,,
4,1,1996,0,0,0,0,0,5,,,,,
4,1,1997,0,0,0,0,0,5,,,,,
4,1,1998,0,0,0,0,0,5,,,,,
4,1,1999,0,0,0,0,0,5,,,,,
4,1,2000,0,0,1,,1,4,,,,,
4,1,2001,0,3,0,2,0,5,,,,,
4,1,2002,1,1,0,1,0,5,,,,,
4,1,2003,,,,,,,,,,,
4,1,2004,,,,,,,,,,,
4,1,2005,,,,,,,,,,,
4,1,2006,,,,,,,,,,,
4,1,2007,,,,,,,,,,,
4,2,1982,0,0,0,0,0,5,,,,,
4,2,1983,5,15,14,8,11,5,,,,,
4,2,1984,0,0,2,0,0,5,,,,,
4,3,1981,0,0,0,2,4,5,,,,,
4,3,1982,0,0,0,0,0,5,,,,,
4,3,1983,14,17,2,7,15,5,,,,,
4,4,1981,0,0,0,0,1,5,,,,,
4,4,1982,3,0,0,0,0,5,,,,,
4,4,1983,30,14,25,35,41,5,,,,,
4,4,1984,0,0,0,0,0,5,,,,,
4,4,1985,0,1,1,0,3,5,,,,,
4,4,1986,0,5,0,0,1,5,,,,,
4,4,1987,0,0,0,0,1,5,,,,,
4,4,1988,0,1,0,0,0,5,,,,,
4,4,1989,0,0,0,0,0,5,,,,,
4,4,1990,2,7,0,2,10,5,,,,,
4,4,1991,0,0,0,0,0,5,,,,,
4,4,1992,0,2,1,2,0,5,,,,,
4,4,1993,0,0,0,0,0,5,,,,,
4,4,1994,0,0,0,0,0,5,,,,,
4,4,1995,0,0,0,0,0,5,,,,,
4,4,1996,0,0,0,0,0,5,,,,,
4,4,1997,0,0,0,0,0,5,,,,,
4,4,1998,0,0,0,0,0,5,,,,,
4,4,1999,1,0,0,0,0,5,,,,,
4,4,2000,0,1,0,1,0,5,,,,,
4,4,2001,0,0,1,1,3,5,,,,,
4,4,2002,0,0,0,0,0,5,,,,,
4,4,2014,0,0,0,1,1,5,,,,,
4,4,2015,5,6,4,2,3,5,,,,,
4,4,2016,5,4,24,13,9,5,,,,,
4,4,2017,17,16,23,8,15,5,,,,,
4,5,1983,39,53,54,36,39,5,,,,,
4,5,1984,0,0,1,0,1,5,,,,,
4,5,1985,5,3,0,5,1,5,,,,,
4,5,1986,3,5,2,10,0,5,,,,,
4,5,1987,0,0,4,0,0,5,,,,,
4,5,1988,0,0,0,0,0,5,,,,,
4,5,1989,1,0,0,0,1,5,,,,,
4,5,1990,3,6,17,19,3,5,,,,,
4,5,1991,4,4,19,3,10,5,,,,,
4,5,1992,1,1,0,0,0,5,,,,,
4,5,1994,0,0,0,0,0,5,,,,,
4,5,1995,0,0,0,0,0,5,,,,,
4,5,1996,0,0,,0,0,4,,,,,
4,5,1997,0,0,0,0,0,5,,,,,
4,5,1998,1,0,0,0,1,5,,,,,
4,5,1999,1,0,0,0,1,5,,,,,
4,5,2000,0,0,0,0,0,5,,,,,
4,5,2001,0,0,0,0,0,5,,,,,
4,5,2003,,,,,,,,,,,
4,5,2004,,,,,,,,,,,
4,5,2005,,,,,,,,,,,
4,5,2006,,,,,,,,,,,
4,5,2007,,,,,,,,,,,
4,5,2017,0,0,0,0,0,5,,,,,
4,6,1982,44,76,27,52,0,5,,,,,
4,6,1983,43,55,52,39,25,5,,,,,
4,6,1985,7,4,5,10,5,5,,,,,
4,6,1986,20,38,19,28,47,5,,,,,
4,6,1987,0,3,0,3,0,5,,,,,
4,6,1988,0,0,0,0,11,5,,,,,
4,6,1989,0,0,0,0,6,5,,,,,
4,6,1990,31,27,7,34,86,5,,,,,
4,7,1983,19,14,29,33,33,5,,,,,
4,7,1985,1,0,1,0,1,5,,,,,
4,7,1986,1,0,0,0,1,5,,,,,
4,8,1983,43,46,30,32,28,5,,,,,
4,8,1984,1,0,3,3,18,5,,,,,
4,8,1985,17,2,4,9,2,5,,,,,
4,8,1986,8,20,19,61,15,5,,,,,
4,8,1987,0,0,0,0,6,5,,,,,
4,8,1988,0,0,0,0,0,5,,,,,
4,8,1989,0,0,0,0,0,5,,,,,
4,8,1990,20,9,26,15,64,5,,,,,
4,8,1991,2,3,3,8,1,5,,,,,
4,8,1993,0,0,0,0,0,5,,,,,
4,8,1994,0,0,0,0,0,5,,,,,
4,8,1995,0,0,0,0,0,5,,,,,
4,8,1996,0,0,0,0,0,5,,,,,
4,8,1997,0,1,1,,1,4,,,,,
4,8,1998,2,1,15,37,6,5,,,,,
4,8,1999,0,5,11,31,,4,,,,,
4,8,2000,2,8,6,8,10,5,,,,,
4,8,2001,3,2,4,9,7,5,,,,,
4,8,2002,0,0,0,3,0,5,,,,,
4,9,1982,21,63,25,42,33,5,,,,,
4,9,1983,51,48,61,46,0,5,,,,,
4,9,1984,2,28,10,21,12,5,,,,,
4,9,1985,5,7,6,24,0,5,,,,,
4,9,1986,27,39,48,61,59,5,,,,,
4,9,1987,0,6,11,4,18,5,,,,,
4,9,1988,0,2,10,3,1,5,,,,,
4,9,1989,1,1,0,0,0,5,,,,,
4,9,1990,9,29,21,21,17,5,,,,,
4,9,1991,1,5,14,12,3,5,,,,,
4,9,1992,0,4,11,20,17,5,,,,,
4,9,1993,0,0,0,0,0,5,,,,,
4,9,1994,0,0,0,0,0,5,,,,,
4,9,1995,0,0,0,0,0,5,,,,,
4,9,1996,2,0,1,1,0,5,,,,,
4,9,1997,11,11,15,4,0,5,,,,,
4,9,1998,4,15,32,31,27,5,,,,,
4,9,1999,38,55,63,15,12,5,,,,,
4,9,2000,49,22,46,36,47,5,,,,,
4,9,2001,14,7,15,3,8,5,,,,,
4,9,2002,0,0,2,6,0,5,,,,,
4,10,1982,44,61,67,40,56,5,,,,,
4,10,1983,33,46,33,40,46,5,,,,,
4,10,1984,3,0,2,29,7,5,,,,,
4,10,1985,8,6,0,3,3,5,,,,,
4,10,1986,3,10,13,49,13,5,,,,,
4,10,1987,1,4,0,26,13,5,,,,,
4,10,1988,1,6,0,0,0,5,,,,,
4,10,1989,0,1,1,0,11,5,,,,,
4,10,1990,63,84,82,75,89,5,,,,,
4,10,1991,24,4,31,48,85,5,,,,,
4,10,1992,0,0,2,3,0,5,,,,,
4,10,1993,0,0,0,0,0,5,,,,,
4,10,1994,0,0,0,0,0,5,,,,,
4,10,1995,0,0,0,0,0,5,,,,,
4,10,1996,0,1,0,0,0,5,,,,,
4,10,1997,0,1,4,0,,4,,,,,
4,10,1998,0,0,5,4,0,5,,,,,
4,10,1999,6,58,56,28,62,5,,,,,
4,10,2000,1,1,17,42,15,5,,,,,
4,10,2001,8,8,115,10,34,5,,,,,
4,10,2002,0,1,2,2,7,5,,,,,
4,10,2016,0,0,0,1,0,5,,,,,
4,10,2017,0,0,0,0,0,5,,,,,
4,11,1982,7,6,14,25,24,5,,,,,
4,11,1983,42,42,48,42,46,5,,,,,
4,11,1984,1,1,1,2,0,5,,,,,
4,11,1985,0,1,0,0,0,5,,,,,
4,11,1986,0,1,0,0,0,5,,,,,
4,11,1987,0,1,0,1,0,5,,,,,
4,11,1988,0,0,0,0,0,5,,,,,
4,11,1989,0,0,0,0,0,5,,,,,
4,11,1990,88,91,94,75,76,5,,,,,
4,11,1991,2,3,1,22,14,5,,,,,
4,11,1992,0,0,0,1,0,5,,,,,
4,11,1993,0,0,0,0,0,5,,,,,
4,11,1994,0,0,0,1,0,5,,,,,
4,11,1995,0,0,2,1,1,5,,,,,
4,11,1996,0,1,2,1,2,5,,,,,
4,11,1997,5,1,17,14,30,5,,,,,
4,11,1998,51,45,79,50,72,5,,,,,
4,11,1999,24,25,23,45,52,5,,,,,
4,11,2000,29,15,33,39,53,5,,,,,
4,11,2001,35,30,29,23,41,5,,,,,
4,11,2002,1,3,2,3,7,5,,,,,
4,11,2017,26,46,19,39,26,5,,,,,
4,12,1982,61,27,76,71,71,5,,,,,
4,12,1983,63,42,55,33,60,5,,,,,
4,12,1984,3,0,6,1,3,5,,,,,
4,12,1985,1,4,4,3,5,5,,,,,
4,12,1986,7,35,9,62,22,5,,,,,
4,12,1987,16,1,0,2,11,5,,,,,
4,12,1988,0,0,0,1,0,5,,,,,
4,12,1989,1,0,0,1,0,5,,,,,
4,12,1990,60,28,62,80,54,5,,,,,
4,12,1991,0,1,11,14,4,5,,,,,
4,12,1992,5,2,1,8,11,5,,,,,
4,12,1993,0,0,0,0,0,5,,,,,
4,12,1994,0,0,0,0,0,5,,,,,
4,12,1995,0,0,0,0,0,5,,,,,
4,12,1996,0,0,0,0,0,5,,,,,
4,12,1997,3,1,0,0,2,5,,,,,
4,12,1998,2,2,9,33,21,5,,,,,
4,12,1999,29,70,23,22,35,5,,,,,
4,12,2000,12,15,38,61,13,5,,,,,
4,12,2001,11,25,32,18,10,5,,,,,
4,12,2002,,4,25,25,5,4,,,,,
4,13,1983,14,9,18,22,24,5,,,,,
4,13,1984,0,5,1,33,15,5,,,,,
4,13,1986,19,14,49,22,32,5,,,,,
4,13,1987,0,4,6,6,8,5,,,,,
4,13,1988,2,2,1,3,0,5,,,,,
4,13,1989,0,2,0,0,0,5,,,,,
4,13,1990,18,56,46,85,53,5,,,,,
4,13,1991,2,6,23,46,15,5,,,,,
4,13,1992,1,9,1,6,8,5,,,,,
4,13,1993,0,0,0,0,0,5,,,,,
4,13,1994,0,0,0,1,0,5,,,,,
4,13,1995,0,0,0,0,0,5,,,,,
4,13,1996,0,0,0,0,0,5,,,,,
4,13,1997,0,2,,,1,3,,,,,
4,13,1998,4,9,1,7,9,5,,,,,
4,13,1999,39,18,8,60,46,5,,,,,
4,13,2000,4,13,,46,8,4,,,,,
4,13,2001,0,4,2,6,9,5,,,,,
4,13,2002,3,2,5,5,7,5,,,,,
4,14,1983,50,46,51,38,21,5,,,,,
4,14,1984,0,0,31,5,0,5,,,,,
4,14,1985,1,13,5,14,11,5,,,,,
4,14,1986,0,8,4,4,3,5,,,,,
4,14,1987,0,3,0,14,3,5,,,,,
4,14,1988,0,0,0,0,0,5,,,,,
4,14,1989,0,0,2,0,0,5,,,,,
4,14,1990,66,36,76,75,63,5,,,,,
4,14,1991,26,23,47,73,47,5,,,,,
4,14,1992,0,3,1,6,0,5,,,,,
4,14,1993,0,0,0,0,0,5,,,,,
4,14,1994,0,0,1,0,0,5,,,,,
4,14,1995,0,0,0,0,0,5,,,,,
4,14,1996,0,0,0,1,0,5,,,,,
4,14,1997,15,1,2,2,1,5,,,,,
4,14,1998,44,21,50,59,34,5,,,,,
4,14,1999,41,17,43,49,24,5,,,,,
4,14,2000,13,11,61,57,16,5,,,,,
4,14,2001,,18,5,18,11,4,,,,,
4,14,2002,2,0,4,0,2,5,,,,,
4,15,1981,0,0,0,0,0,5,,,,,
4,15,1982,0,1,1,0,1,5,,,,,
4,15,1983,4,19,11,14,7,5,,,,,
4,15,1984,1,1,0,0,0,5,,,,,
4,16,1982,0,0,0,0,0,5,,,,,
4,16,1983,1,1,1,0,0,5,,,,,
4,16,1984,0,0,0,0,0,5,,,,,
4,16,1985,,,,,,,,,,,
4,17,1984,0,0,0,0,0,5,,,,,
4,18,1982,0,0,0,0,0,5,,,,,
4,18,1983,5,6,4,3,5,5,,,,,
4,18,1984,0,0,0,0,0,5,,,,,
4,18,2016,9,0,9,1,,4,,,,,
4,18,2017,1,1,0,1,3,5,,,,,
4,19,1982,5,13,16,17,25,5,,,,,
4,19,1983,56,41,26,23,49,5,,,,,
4,19,1984,0,0,4,11,1,5,,,,,
4,19,1986,7,6,11,2,10,5,,,,,
4,19,1987,2,2,2,18,2,5,,,,,
4,19,1988,18,1,23,9,6,5,,,,,
4,19,1989,0,0,2,1,0,5,,,,,
4,19,1990,1,1,0,0,0,5,,,,,
4,20,1982,5,4,10,15,4,5,,,,,
4,20,1983,49,40,38,37,28,5,,,,,
4,20,1984,1,0,0,2,0,5,,,,,
4,20,1986,5,3,18,0,4,5,,,,,
4,20,1987,1,1,1,0,0,5,,,,,
4,20,1988,41,18,44,28,11,5,,,,,
4,20,1989,0,0,2,1,0,5,,,,,
4,20,1990,0,0,0,1,1,5,,,,,
4,20,2016,5,10,7,15,3,5,,,,,
4,20,2017,6,43,16,9,3,5,,,,,
4,21,1982,5,0,1,4,3,5,,,,,
4,21,1983,23,9,17,11,14,5,,,,,
4,21,1984,0,2,0,1,1,5,,,,,
4,21,2003,,,,,,,,,,,
4,21,2004,,,,,,,,,,,
4,21,2005,,,,,,,,,,,
4,21,2006,,,,,,,,,,,
4,21,2007,,,,,,,,,,,
4,22,1981,0,0,0,1,1,5,,,,,
4,22,1982,0,0,0,0,0,5,,,,,
4,22,1983,10,8,3,4,10,5,,,,,
4,22,1984,0,0,0,0,0,5,,,,,
4,22,2011,0,0,0,0,0,5,,,,,
4,22,2012,0,0,0,0,0,5,,,,,
4,22,2014,2,9,12,13,9,5,,,,,
4,22,2015,25,42,42,15,28,5,,,,,
4,22,2016,35,59,41,54,51,5,,,,,
4,22,2017,8,25,16,17,0,5,,,,,
4,23,1982,,,,,,,,,,,
4,23,1983,,,,,,,,,,,
4,23,1994,0,0,0,0,0,5,,,,,
4,23,1995,0,1,0,0,0,5,,,,,
4,23,1996,0,0,0,0,0,5,,,,,
4,23,2003,,,,,,,,,,,
4,23,2004,,,,,,,,,,,
4,23,2005,,,,,,,,,,,
4,23,2006,,,,,,,,,,,
4,23,2007,,,,,,,,,,,
4,24,1981,3,9,2,3,2,5,,,,,
4,24,1982,9,13,2,33,11,5,,,,,
4,24,1983,28,12,17,29,49,5,,,,,
4,24,1984,14,9,23,26,14,5,,,,,
4,24,1985,0,0,0,0,0,5,,,,,
4,24,1986,55,20,34,26,38,5,,,,,
4,24,1987,39,28,17,30,19,5,,,,,
4,24,1988,4,0,5,3,0,5,,,,,
4,24,1989,26,14,50,40,28,5,,,,,
4,24,1990,108,111,105,91,95,5,,,,,
4,24,1991,94,100,47,48,91,5,,,,,
4,24,1992,30,11,26,20,70,5,,,,,
4,24,1993,0,0,0,0,0,5,,,,,
4,24,1994,0,1,0,0,0,5,,,,,
4,24,1995,0,0,0,0,0,5,,,,,
4,24,1996,,,0,1,0,3,,,,,
4,24,1997,0,0,0,0,,4,,,,,
4,24,1998,1,,1,0,0,4,,,,,
4,24,1999,1,5,2,5,15,5,,,,,
4,24,2000,12,21,,65,6,4,,,,,
4,24,2001,30,27,42,38,,5,,,,,
4,24,2002,0,1,0,0,2,5,,,,,
4,25,1981,0,0,1,1,1,5,,,,,
4,25,1982,1,1,6,1,1,5,,,,,
4,25,1983,23,22,26,28,34,5,,,,,
4,25,1984,1,1,1,1,5,5,,,,,
4,25,1985,0,0,0,0,0,5,,,,,
4,25,1986,0,1,12,9,2,5,,,,,
4,25,1987,0,19,5,11,7,5,,,,,
4,25,1988,0,4,6,0,3,5,,,,,
4,25,1989,0,2,0,0,0,5,,,,,
4,25,1990,10,40,81,46,116,5,,,,,
4,25,1991,6,59,78,93,74,5,,,,,
4,25,1992,17,19,43,22,25,5,,,,,
4,25,1993,0,0,0,0,0,5,,,,,
4,25,1994,0,0,0,0,0,5,,,,,
4,25,1995,0,0,0,0,0,5,,,,,
4,25,1996,0,0,0,0,0,5,,,,,
4,25,1997,0,0,0,0,0,5,,,,,
4,25,1998,0,0,0,0,2,5,,,,,
4,25,1999,0,0,0,0,2,5,,,,,
4,25,2000,4,4,1,4,2,5,,,,,
4,25,2001,3,5,0,3,5,5,,,,,
4,25,2002,0,,3,2,0,4,,,,,
4,26,1980,64,57,49,42,63,5,,,,,
4,26,1981,62,53,80,72,53,5,,,,,
4,26,1984,14,6,22,11,22,5,,,,,
4,26,1985,2,0,2,2,2,5,,,,,
4,26,1986,20,36,48,0,0,5,,,,,
4,26,1987,36,62,36,49,11,5,,,,,
4,26,1988,69,23,43,66,34,5,,,,,
4,26,1989,47,0,20,10,68,5,,,,,
4,26,1990,89,97,81,77,58,5,,,,,
4,26,1991,68,64,63,84,86,5,,,,,
4,26,1992,86,124,120,158,121,5,,,,,
4,26,1993,0,0,0,0,0,5,,,,,
4,26,1994,6,1,3,17,9,5,,,,,
4,26,1995,58,28,44,63,53,5,,,,,
4,26,1996,78,24,,67,82,4,,,,,
4,27,1980,0,0,1,0,2,5,,,,,
4,27,1981,40,70,77,23,28,5,,,,,
4,27,1984,4,12,2,11,4,5,,,,,
4,27,1985,0,0,0,0,0,5,,,,,
4,27,1986,0,0,0,2,0,5,,,,,
4,27,1987,0,0,0,0,0,5,,,,,
4,27,1988,0,0,1,0,0,5,,,,,
4,27,1989,0,0,0,0,1,5,,,,,
4,27,1990,83,71,47,48,16,5,,,,,
4,27,1991,71,80,93,105,89,5,,,,,
4,27,1992,54,27,13,50,50,5,,,,,
4,27,1993,0,0,0,0,0,5,,,,,
4,27,1994,0,0,0,3,0,5,,,,,
4,27,1995,1,3,1,0,3,5,,,,,
4,27,1996,8,7,4,0,1,5,,,,,
4,27,1997,6,5,2,1,2,5,,,,,
4,27,1998,5,,18,21,3,4,,,,,
4,27,1999,3,8,9,14,8,5,,,,,
4,27,2000,35,89,79,68,88,5,,,,,
4,27,2001,58,67,68,64,61,5,,,,,
4,27,2002,1,7,0,7,1,5,,,,,
4,27,2008,0,0,1,0,0,5,,,,,
4,27,2009,1,0,0,0,0,5,,,,,
4,27,2010,0,0,0,1,0,5,,,,,
4,27,2011,0,0,0,0,0,5,,,,,
4,27,2012,1,1,2,1,0,5,,,,,
4,27,2013,1,5,2,0,0,5,,,,,
4,27,2014,0,0,0,0,0,5,,,,,
4,27,2015,0,1,0,1,0,5,,,,,
4,27,2016,1,0,1,0,0,5,,,,,
4,27,2017,2,0,1,3,1,5,,,,,
4,28,1984,0,0,0,0,0,5,,,,,
4,28,1986,0,2,0,4,3,5,,,,,
4,28,1987,1,9,0,7,2,5,,,,,
4,28,1988,0,0,0,40,35,5,,,,,
4,28,1989,17,11,14,14,7,5,,,,,
4,28,1990,76,88,76,66,53,5,,,,,
4,28,1991,78,85,72,91,88,5,,,,,
4,28,1992,17,10,2,7,23,5,,,,,
4,28,1993,0,0,0,0,0,5,,,,,
4,28,1994,0,0,0,0,0,5,,,,,
4,28,1995,0,0,2,0,5,5,,,,,
4,28,1996,22,39,7,44,33,5,,,,,
4,28,1997,60,46,31,43,54,5,,,,,
4,28,1998,62,57,56,67,57,5,,,,,
4,28,1999,76,92,74,82,104,5,,,,,
4,28,2000,122,123,132,125,127,5,,,,,
4,28,2001,76,67,59,56,72,5,,,,,
4,28,2002,9,1,4,1,5,5,,,,,
4,28,2008,0,1,0,0,7,5,,,,,
4,28,2009,1,0,1,1,3,5,,,,,
4,28,2010,0,0,0,0,0,5,,,,,
4,28,2011,3,0,0,0,0,5,,,,,
4,28,2012,3,2,1,0,0,5,,,,,
4,28,2013,5,5,1,1,4,5,,,,,
4,28,2014,0,0,0,0,2,5,,,,,
4,28,2015,0,8,0,0,2,5,,,,,
4,28,2016,7,0,0,0,3,5,,,,,
4,29,1984,0,0,0,2,0,5,,,,,
4,29,1985,0,1,0,0,0,5,,,,,
4,29,1986,0,2,3,0,4,5,,,,,
4,29,1987,0,1,0,0,0,5,,,,,
4,29,1988,0,0,0,1,3,5,,,,,
4,29,1989,0,0,0,10,1,5,,,,,
4,29,1990,103,98,96,84,103,5,,,,,
4,29,1991,48,78,55,28,96,5,,,,,
4,29,1992,44,35,15,23,42,5,,,,,
4,29,1994,0,0,0,0,0,5,,,,,
4,29,1995,0,0,0,0,0,5,,,,,
4,29,1996,0,0,0,2,0,5,,,,,
4,29,1997,2,10,34,8,11,5,,,,,
4,29,1998,12,29,43,29,10,5,,,,,
4,29,1999,23,26,26,21,37,5,,,,,
4,29,2000,25,69,78,57,52,5,,,,,
4,29,2001,12,61,58,36,47,5,,,,,
4,29,2002,10,8,19,4,14,5,,,,,
4,29,2008,0,1,0,0,0,5,,,,,
4,29,2009,0,0,0,0,1,5,,,,,
4,29,2010,0,0,0,0,0,5,,,,,
4,29,2011,0,0,1,1,0,5,,,,,
4,29,2012,1,0,0,1,0,4,,,,,
4,29,2013,0,0,2,1,0,5,,,,,
4,29,2014,0,0,0,0,0,5,,,,,
4,29,2015,0,0,0,0,0,5,,,,,
4,29,2016,0,0,1,0,0,5,,,,,
4,29,2017,9,1,5,8,4,5,,,,,
4,30,1981,8,18,26,30,15,5,,,,,
4,30,1982,0,7,12,33,29,5,,,,,
