Region,PlotID,NearestForest,Nearest District,PlotNo,PlotName,Type,State,StateDistrict,Township,Mod_Town,Range,Mod_Range,Section,Latitude,Longitude,Notes/Remarks
6,328,Umpqua_NF,Tiller,7,Blm,blm,OR,Southwest_OR,33,S,2,W,5,42.73075,-122.96395,Site not trapped since 1989
6,329,Rogue_River_NF,Prospect,8,Blm,blm,OR,Southwest_OR,33,S,1,W,15,42.70136,-122.80551,Site not trapped since 1989
6,330,Rogue_River_NF,Applegate,SWO-9,U.S.Forest_Serv,state,OR,Southwest_OR,37,S,4,W,15,42.3536,-123.16083,Site not trapped since 1989
6,331,Rogue_River_NF,Applegate,SWO-10,Bur.Of_Land_Mgt,state,OR,Southwest_OR,39,S,4,W,11,42.19318,-123.14275,Site not trapped since 1989
6,332,Rogue_River_NF,Butte_Falls,SWO-11,Private,state,OR,Southwest_OR,34,S,2,E,29,42.58471,-122.61005,Site not trapped since 1989
6,333,Rogue_River_NF,Applegate,SWO-12,Private,state,OR,Southwest_OR,37,S,3,W,1,42.38207,-123.0035,Site not trapped since 1989
6,334,Rogue_River_NF,Galice,SWO-13,State,state,OR,Southwest_OR,35,S,4,W,4,42.5569,-123.18071,Site not trapped since 1989
6,335,Umpqua_NF,Tiller,SWO-14,Private,state,OR,Southwest_OR,34,S,2,W,20,42.60016,-122.96488,Site not trapped since 1989
6,336,Rogue_River_NF,Applegate,SWO-15,County,state,OR,Southwest_OR,38,S,3,W,33,42.22182,-123.06296,Site not trapped since 1989
6,337,Rogue_River_NF,Ashland,SWO-16,State,state,OR,Southwest_OR,40,S,2,E,12,42.10569,-122.53292,Site not trapped since 1989
6,338,Rogue_River_NF,Ashland,SWO-17,Bur.Of_Land_Mgt,state,OR,Southwest_OR,38,S,2,E,9,42.2807,-122.59094,Site not trapped since 1989
6,339,Siskiyou_NF,Galice,SWO-18,State,state,OR,Southwest_OR,35,S,6,W,26,42.49859,-123.37684,Site not trapped since 1989
6,340,Mt_Hood_NF,Hood_River,WCO-1,Longview_Fiber,state,OR,Westcentral_OR,1,N,9,E,16,45.57025,-121.7004,Site not trapped since 1989
6,341,Mt_Hood_NF,Hood_River,WCO-2,Longview_Fiber,state,OR,Westcentral_OR,1,N,9,E,31,45.52759,-121.74406,Site not trapped since 1989
6,342,Mt_Hood_NF,Hood_River,WCO-3,Longview_Fiber,state,OR,Westcentral_OR,1,N,9,E,36,45.52724,-121.64093,Site not trapped since 1989
6,343,Mt_Hood_NF,Hood_River,WCO-4,Longview_Fiber,state,OR,Westcentral_OR,2,N,9,E,34,45.61335,-121.67978,Site not trapped since 1989
6,344,Mt_Hood_NF,Hood_River,WCO-5,Longview_Fiber,state,OR,Westcentral_OR,1,N,10,E,25,45.54166,-121.51592,Site not trapped since 1989
6,345,Mt_Hood_NF,Hood_River,WCO-6,Longview_Fiber,state,OR,Westcentral_OR,2,N,11,E,33,45.61365,-121.45142,Site not trapped since 1989
6,346,Mt_Hood_NF,Hood_River,WCO-8,Hood.Rvr.Cty.Fst,state,OR,Westcentral_OR,2,N,9,E,12,45.67087,-121.6377,Site not trapped since 1989
6,347,Mt_Hood_NF,Hood_River,WCO-9,Hood.Rvr.Cty.Fst,state,OR,Westcentral_OR,2,N,9,E,13,45.65643,-121.6379,Site not trapped since 1989
6,348,Mt_Hood_NF,Hood_River,WCO-10,Hood.Rvr.Cty.Fst,state,OR,Westcentral_OR,1,N,10,E,4,45.59913,-121.5773,Site not trapped since 1989
6,349,Mt_Hood_NF,Hood_River,WCO-11,Hood.Rvr.Cty.Fst,state,OR,Westcentral_OR,1,N,10,E,8,45.5851,-121.59954,Site not trapped since 1989
6,350,Mt_Hood_NF,Hood_River,WCO-12,Hood.Rvr.Cty.Fst,state,OR,Westcentral_OR,1,N,9,E,22,45.55619,-121.68047,Site not trapped since 1989
6,351,Mt_Hood_NF,Hood_River,WCO-13,Hood.Rvr.Cty.Fst,state,OR,Westcentral_OR,1,S,9,E,24,45.46819,-121.61678,Site not trapped since 1989
6,352,Mt_Hood_NF,Hood_River,WCO-14,Hood.Rvr.Cty.Fst,state,OR,Westcentral_OR,1,N,11,E,33,45.52673,-121.451,Site not trapped since 1989
6,353,Mt_Hood_NF,Hood_River,WCO-15,Hood.Rvr.Cty.Fst,state,OR,Westcentral_OR,1,N,11,E,17,45.57066,-121.47199,Site not trapped since 1989
6,354,Mt_Hood_NF,Hood_River,WCO-16,Hood.Rvr.Cty.Fst,state,OR,Westcentral_OR,1,N,11,E,19,45.55625,-121.49418,Site not trapped since 1989
6,355,Ochoco_NF,Lookout_Mtn,WCO-20,Or.Fir-Woodward,state,OR,Westcentral_OR,11,S,18,E,33,44.57016,-120.57581,Site not trapped since 1989
6,356,Ochoco_NF,Lookout_Mtn,WCO-21,Crwn.Pacifc.Ltd,state,OR,Westcentral_OR,12,S,16,E,33,44.48351,-120.81684,Site not trapped since 1989
6,357,Ochoco_NF,Lookout_Mtn,WCO-22,Or.Fir-Woodward,state,OR,Westcentral_OR,12,S,20,E,16,44.52708,-120.33644,Site not trapped since 1989
6,358,Mt_Hood_NF,Barlow,WCO-23,Mountain_Fir,state,OR,Westcentral_OR,2,S,12,E,30,45.36738,-121.34868,Site not trapped since 1989
6,359,Ochoco_NF,Lookout_Mtn,WCO-24,Ochoco_Lumber,state,OR,Westcentral_OR,15,S,19,E,16,44.26818,-120.45632,Site not trapped since 1989
6,360,Ochoco_NF,Lookout_Mtn,WCO-25,Ochoco_Lumber,state,OR,Westcentral_OR,15,S,19,E,12,44.28245,-120.39647,Site not trapped since 1989
6,361,Ochoco_NF,Lookout_Mtn,WCO-26,Ochoco_Lumber,state,OR,Westcentral_OR,15,S,19,E,9,44.28257,-120.45621,Site not trapped since 1989
6,362,Mt_Hood_NF,Barlow,WCO-28,State-DFW,state,OR,Westcentral_OR,5,S,11,E,16,45.13606,-121.43096,Site not trapped since 1989
6,363,Mt_Hood_NF,Barlow,WCO-29,State-DFW,state,OR,Westcentral_OR,4,S,11,E,11,45.23735,-121.38946,Site not trapped since 1989
6,364,Mt_Hood_NF,Barlow,WCO-30,State-DFW,state,OR,Westcentral_OR,3,S,12,E,15,45.30952,-121.28699,Site not trapped since 1989
6,365,Umatilla_NF,Pomeroy,45,Fields_Sp.S.P.1,state,WA,Blues,7,N,45,E,16,46.08233,-117.17752,
6,366,Umatilla_NF,Pomeroy,46,Fields_Sp.S.P.2,state,WA,Blues,7,N,45,E,16,46.08233,-117.17752,
6,367,Umatilla_NF,Pomeroy,47,Fields_Sp.S.P.3,state,WA,Blues,7,N,45,E,10,46.09696,-117.15605,Site not trapped since 1995
6,368,Umatilla_NF,Pomeroy,48,Grande Ronde River,state,WA,Blues,7,N,45,E,17,46.08245,-117.19881,Plot name chaged to Grande Ronde River in 2016 from Snake_River_Cyn
6,369,Umatilla_NF,Pomeroy,50,Red_Hill,state,WA,Blues,10,N,42,E,33,46.30176,-117.55975,
6,370,Umatilla_NF,Pomeroy,51,Deer_Lake,state,WA,Blues,10,N,41,E,34,46.30145,-117.6649,
6,371,Umatilla_NF,Pomeroy,52,Camp_Wooten,state,WA,Blues,9,N,41,E,21,46.24366,-117.68455,
6,372,Umatilla_NF,Pomeroy,53,Tucannon,state,WA,Blues,9,N,41,E,30,46.2294,-117.727,
6,373,Umatilla_NF,Pomeroy,54,Mountain_Top,state,WA,Blues,9,N,41,E,23,46.2443,-117.64398,
6,374,Umatilla_NF,Pomeroy,55,Dayton,state,WA,Blues,9,N,41,E,11,46.27253,-117.64376,
6,375,Umatilla_NF,Pomeroy,56,Wolf Creek,state,WA,Blues,7,N,39,E,12,46.14214,-117.81418,"Location N.Touchet stopped in 1993 T8N, R40E, Sec28. retrapped 2013+ @ Wolf Creek T7N, R39E, Sec12. ID retained"
6,376,Umatilla_NF,Pomeroy,57,Hampego,state,WA,Blues,8,N,40,E,16,46.17115,-117.81387,
6,377,Umatilla_NF,Pomeroy,58,Lewis_Creek,state,WA,Blues,8,N,40,E,9,46.18554,-117.81379,
6,378,Umatilla_NF,Walla_Walla,59,WA_DNR_High,state,OR,Blues,6,N,38,E,36,45.95628,-117.99579,Site not trapped since 1991
6,379,Umatilla_NF,Walla_Walla,60,WA_DNR_Watershed,state,OR,Blues,6,N,38,E,22,45.98426,-118.04565,Site not trapped since 1991
6,380,Umatilla_NF,Walla_Walla,61,WA_DNR_Final,state,OR,Blues,6,N,38,E,21,45.98415,-118.06782,Site not trapped since 1991
6,381,Okanogan&Wenatchee_NF,Chelan,15,Navarre_Canyon,state,WA,Chelan,27,N,21,E,16,47.84217,-120.20237,
6,382,Okanogan&Wenatchee_NF,Chelan,16,Yacht_Club,state,WA,Chelan,28,N,21,E,21,47.91868,-120.21174,
6,383,Okanogan&Wenatchee_NF,Chelan,17,Chelan_State_Pk,state,WA,Chelan,27,N,21,E,3,47.86564,-120.19179,
6,384,Okanogan&Wenatchee_NF,Wenatchee_River,66,Dryden,state,WA,Chelan,24,N,18,E,27,47.54197,-120.57544,
6,385,Colville_NF,Three_Rivers,1,12_Mile_Monahan,usfs,WA,,34,N,40,E,32,48.40357,-117.80002,
6,386,Colville_NF,Three_Rivers,7,Brewer,usfs,WA,,33,N,41,E,4,48.38556,-117.63167,
6,387,Okanogan&Wenatchee_NF,Tonasket,19,Wauconda_Summit,state,WA,Colville,37,N,30,E,12,48.7117,-118.98239,
6,388,Colville_NF,Republic,20,Republic_Gravel_Pit,state,WA,Colville,37,N,31,E,26,48.671,-118.87411,
6,389,Colville_NF,Three_Rivers,22,Orient_Boulder_Cr,state,WA,Colville,39,N,36,E,36,48.83623,-118.18719,
6,390,Colville_NF,Three_Rivers,26,Kings,state,WA,Colville,34,N,37,E,36,48.40868,-118.09061,
6,391,Colville_NF,Three_Rivers,28,Gifford,state,WA,Colville,32,N,38,E,5,48.30299,-118.04736,
6,392,Colville_NF,Three_Rivers,29,Starvation,state,WA,Colville,35,N,40,E,24,48.51784,-117.71048,
6,393,Colville_NF,Three_Rivers,30,Youth_Camp,state,WA,Colville,35,N,41,E,11,48.54893,-117.59287,
6,394,Colville_NF,Sullivan_Lake,31,Tiger_Meadows,state,WA,Colville,37,N,42,E,27,48.67797,-117.48713,Site not trapped since 1995
6,395,Colville_NF,Three_Rivers,32,Colville,state,WA,Colville,35,N,39,E,12,48.54749,-117.83562,Site not trapped since 2000
6,396,Colville_NF,Three_Rivers,33,Addy,state,WA,Colville,32,N,39,E,1,48.29657,-117.83271,
6,397,Colville_NF,Three_Rivers,34,Chewelah,state,WA,Colville,32,N,41,E,16,48.26836,-117.64856,
6,398,Colville_NF,Republic,62,Curlew,state,WA,Colville,39,N,34,E,7,48.89851,-118.56627,
6,399,Colville_NF,Republic,63,Phillips,state,WA,Colville,39,N,34,E,8,48.89688,-118.53091,
6,400,Okanogan&Wenatchee_NF,Tonasket,70,Torada_Creek,state,WA,Colville,39,N,31,E,2,48.91041,-118.85988,
6,401,Colville_NF,Republic,71,Mcdonald_Grave,state,WA,Colville,40,N,32,E,15,48.96156,-118.76587,
6,402,Okanogan&Wenatchee_NF,Tonasket,72,Toats_1,state,WA,Colville,39,N,25,E,29,48.84484,-119.71449,
6,403,Colville_NF,Republic,77,Danville,state,WA,Colville,40,N,34,E,9,48.97741,-118.51931,
6,404,Colville_NF,Republic,78,Big_Goomis_Cr,state,WA,Colville,40,N,33,E,12,48.97349,-118.59017,
6,405,Colville_NF,Republic,79,Malo,state,WA,Colville,38,N,33,E,13,48.79122,-118.58218,
6,406,Colville_NF,Republic,80,Curlew_Lake,state,WA,Colville,37,N,33,E,4,48.73023,-118.65415,
6,407,Okanogan&Wenatchee_NF,Methow_Valley,3,Pearrygin_Mt.,state,WA,Methow,35,N,22,E,32,48.49183,-120.10617,
6,408,Okanogan&Wenatchee_NF,Methow_Valley,41,Libby_Creek,state,WA,Methow,32,N,21,E,23,48.25548,-120.18456,
6,409,Okanogan&Wenatchee_NF,Methow_Valley,43,Gold_Creek,state,WA,Methow,31,N,21,E,13,48.18888,-120.15439,
6,410,Okanogan&Wenatchee_NF,Methow_Valley,64,McCombs,state,WA,Methow,35,N,20,E,5,48.56744,-120.37396,
6,411,Okanogan&Wenatchee_NF,Methow_Valley,65,Sandy_Butte,state,WA,Methow,36,N,19,E,26,48.59241,-120.43705,
6,412,Okanogan&Wenatchee_NF,Methow_Valley,67,Lost_River,state,WA,Methow,36,N,19,E,5,48.65235,-120.50683,
6,413,Okanogan&Wenatchee_NF,Methow_Valley,86,Weeman,state,WA,Methow,35,N,20,E,25,48.51223,-120.29262,
6,414,Okanogan&Wenatchee_NF,Methow_Valley,1,Sweat_Creek,state,WA,Omak,33,N,24,E,3,48.39308,-119.80763,
6,415,Okanogan&Wenatchee_NF,Methow_Valley,2,Woody_Mt.,state,WA,Omak,33,N,24,E,16,48.35707,-119.82596,
6,416,Okanogan&Wenatchee_NF,Methow_Valley,4,Buzzard_Lake,state,WA,Omak,34,N,25,E,28,48.41994,-119.71114,
6,417,Okanogan&Wenatchee_NF,Tonasket,5,Fish_Lake,state,WA,Omak,36,N,25,E,16,48.61415,-119.71036,
6,418,Okanogan&Wenatchee_NF,Tonasket,6,Conconully_Lake,state,WA,Omak,36,N,25,E,33,48.57032,-119.69953,"Permanently dropped in 2016 due to fire, replaced with 2497/226"
6,419,Okanogan&Wenatchee_NF,Methow_Valley,7,Green_Lake,state,WA,Omak,34,N,25,E,13,48.44592,-119.63581,Permanently dropped in 2016 due to fire.
6,420,Okanogan&Wenatchee_NF,Tonasket,8,Palmer_Lake,state,WA,Omak,39,N,26,E,18,48.87853,-119.60827,
6,421,Okanogan&Wenatchee_NF,Tonasket,9,Loomis_Lower,state,WA,Omak,38,N,25,E,14,48.78622,-119.66584,
6,422,Okanogan&Wenatchee_NF,Tonasket,10,Cecilia_Cr.,state,WA,Omak,38,N,25,E,18,48.79099,-119.73786,
6,423,Okanogan&Wenatchee_NF,Tonasket,11,Mt.Hull,state,WA,Omak,40,N,28,E,34,48.91673,-119.28408,
6,424,Okanogan&Wenatchee_NF,Tonasket,12,Wilcox_Mt.,state,WA,Omak,39,N,29,E,18,48.88544,-119.2316,
6,425,Okanogan&Wenatchee_NF,Tonasket,13,Havillah,state,WA,Omak,39,N,29,E,31,48.82814,-119.22594,
6,426,Okanogan&Wenatchee_NF,Methow_Valley,18,Texas_Cr.,state,WA,Omak,32,N,22,E,35,48.22546,-120.04191,
6,427,Colville_NF,Three_Rivers,21,Sherman,state,WA,Omak,36,N,37,E,28,48.5867,-118.16177,
6,428,Colville_NF,Three_Rivers,23,Border,state,WA,Omak,40,N,36,E,23,48.95222,-118.2058,
6,429,Colville_NF,Three_Rivers,24,Boyds,state,WA,Omak,37,N,37,E,17,48.71043,-118.12912,
6,430,Colville_NF,Three_Rivers,25,Rice,state,WA,Omak,34,N,38,E,9,48.45534,-118.03695,
6,431,Okanogan&Wenatchee_NF,Tonasket,68,Molson,state,WA,Omak,40,N,29,E,19,48.95714,-119.21746,
6,432,Okanogan&Wenatchee_NF,Tonasket,69,Biometalic,state,WA,Omak,39,N,29,E,36,48.84203,-119.12035,
6,433,Okanogan&Wenatchee_NF,Tonasket,73,Toats_2,state,WA,Omak,39,N,24,E,24,48.86629,-119.76989,Dropped in 2013.
6,434,Okanogan&Wenatchee_NF,Tonasket,74,Big_Rock,state,WA,Omak,38,N,25,E,13,48.79483,-119.64609,
6,435,Okanogan&Wenatchee_NF,Tonasket,75,Douglas_Mt.,state,WA,Omak,38,N,25,E,34,48.7502,-119.676,Site not trapped since 1995
6,436,Okanogan&Wenatchee_NF,Tonasket,76,Sinlahekin,state,WA,Omak,37,N,25,E,20,48.69061,-119.72309,
6,437,Okanogan&Wenatchee_NF,Methow_Valley,84,Brewster,state,WA,Omak,31,N,24,E,28,48.16321,-119.83187,
6,438,Okanogan&Wenatchee_NF,Methow_Valley,85,Gambles_Mill,state,WA,Omak,31,N,23,E,2,48.21332,-119.92746,
6,439,Umatilla_NF,Pomeroy,49,Pomeroy,state,WA,Blues,9,N,42,E,29,46.22835,-117.57581,
6,440,Colville_NF,Three_Rivers,35,Waitts_Lake,state,WA,Spokane,31,N,40,E,16,48.18422,-117.7721,
6,441,Colville_NF,Three_Rivers,36,Springdale,state,WA,Spokane,30,N,40,E,35,48.06026,-117.72433,
6,442,Colville_NF,Three_Rivers,37,Deer_Park,state,WA,Spokane,29,N,42,E,34,47.96284,-117.50057,
6,443,Colville_NF,Three_Rivers,38,Nine_Mile_Falls,state,WA,Spokane,27,N,41,E,36,47.79015,-117.58021,Dropped in 2013.
6,444,Colville_NF,Three_Rivers,39,Charles_Road,state,WA,Spokane,27,N,41,E,28,47.81016,-117.63665,Dropped in 2013.
6,445,Colville_NF,Three_Rivers,40,Highland_Road,state,WA,Spokane,26,N,42,E,6,47.77999,-117.55038,
6,446,Colville_NF,Three_Rivers,81,Greenacres,state,WA,Spokane,25,N,45,E,17,47.66417,-117.14301,Site not trapped since 1994
6,447,Colville_NF,Three_Rivers,82,Harvard_Road,state,WA,Spokane,26,N,45,E,21,47.73565,-117.11445,
6,448,Colville_NF,Three_Rivers,83,Bruce_Road,state,WA,Spokane,26,N,44,E,19,47.73668,-117.29339,Site not trapped since 1995
6,449,Colville_NF,Three_Rivers,87,Otts_Orchard,state,WA,Spokane,26,N,45,E,34,47.70754,-117.10142,Site not trapped since 1999
6,451,Umatilla_NF,Pomeroy,88,Vantine,state,WA,Spokane,17,N,44,E,35,46.92001,-117.2238,Changed Range from 34 to 44 and updated Lat/Lon From note G.Kohler/Mike J. (1/8/2013). Site not trapped since 1991
6,452,Spokane_St,South,89,Kamiak_Butte,state,WA,Spokane,16,N,45,E,16,46.8692,-117.15539,
6,453,Okanogan&Wenatchee_NF,Methow_Valley,90,Alta_Lake,state,WA,Spokane,29,N,23,E,15,48.01829,-119.94411,
6,601,Umatilla_NF,Heppner,5,Sunflower,usfs,OR,,6,S,26,E,22,45.03111,-119.5875,
6,602,Umatilla_NF,Heppner,6,Bear,usfs,OR,,6,S,28,E,5,45.08222,-119.38528,
6,604,Wallowa-Whitman_NF,Pine,71,Paddy_Seed_Orch,usfs,OR,,7,S,44,E,11,44.96884,-117.29264,
6,605,Wallowa-Whitman_NF,Pine,72,Big_Bend,usfs,OR,,7,S,46,E,4,44.98637,-117.09343,
6,606,Wallowa-Whitman_NF,Pine,73,Upper_Clear_Cr,usfs,OR,,6,S,46,E,30,45.01516,-117.13402,
6,607,Wallowa-Whitman_NF,Pine,74,Summit_Pt_Rd,usfs,OR,,7,S,45,E,17,44.95719,-117.23573,
6,608,Wallowa-Whitman_NF,Pine,77,Spring_Cr,usfs,OR,,7,S,45,E,18,44.95728,-117.25603,
6,609,Yakama_Nation,Yakama_Nation,19,Peavine Ridge,bia,WA,,8,N,13,E,18,46.15041,-121.24461,
6,610,Yakama_Nation,Yakama_Nation,20,IXL/Cedar Valley Rd,bia,WA,,8,N,14,E,7,46.20641,-121.10508,
6,611,Yakama_Nation,Yakama_Nation,21,Signal Peak,bia,WA,,9,N,13,E,25,46.04167,-121.25001,
6,612,Yakama_Nation,Yakama_Nation,22,Vessey/Signal Peak Hwy,bia,WA,,9,N,15,E,33,46.22303,-120.94653,
6,613,Malheur_NF,Emigrant_Cr,206,Cold_Spring,usfs,OR,,18,S,30,E,30,43.98209,-119.16673,
6,614,Malheur_NF,Emigrant_Cr,209,Clark_Spring,usfs,OR,,18,S,27,E,28,43.9775,-119.48722,
6,615,Malheur_NF,Emigrant_Cr,211,Thompson_Spring,usfs,OR,,20,S,33,E,36,43.79249,-118.70627,
6,616,Malheur_NF,Emigrant_Cr,212,Wolf_Mtn,usfs,OR,,17,S,33,E,33,44.05936,-118.77009,
6,617,Malheur_NF,Emigrant_Cr,13,Kent_Spring,usfs,OR,,17,S,33,E,8,44.10619,-118.78092,
6,618,Malheur_NF,Emigrant_Cr,14,Dollar_Basin,usfs,OR,,17,S,33,E,26,44.06978,-118.62167,
6,619,Okanogan&Wenatchee_NF,Chelan,5,Washington_Cr,usfs,WA,,29,N,22,E,35,47.97083,-120.04,
6,622,Fremont-Winema_NFs,Chiloquin,5,Cedar_Springs,usfs,OR,,35,S,9,E,20,42.52315,-121.67274,Site only trapped in 1990
6,623,Yakama_Nation,Yakama_Nation,17,,bia,WA,,6,N,18,E,20,45.98997,-120.58052,Site not trapped since 2000
6,624,Yakama_Nation,Yakama_Nation,18,Simcoe Butte,bia,WA,,6,N,17,E,15,46.07033,-120.78837,"Relocated due to fire (2015), no relocation data submitted"
6,625,Yakama_Nation,South,91,Kaiser,state,WA,Southcentral_WA,5,N,14,E,12,45.92735,-120.99901,
6,626,Yakama_Nation,South,92,Cedar_Valley,state,WA,Southcentral_WA,6,N,15,E,33,45.95734,-120.92692,
6,627,Yakama_Nation,South,93,Yakima_Guard_St,state,WA,Southcentral_WA,6,N,15,E,16,46.00032,-120.94758,
6,628,Yakama_Nation,South,94,Monument_Road,state,WA,Southcentral_WA,5,N,15,E,3,45.95211,-120.91059,
6,629,Yakama_Nation,South,95,Honolulu_Cutoff,state,WA,Southcentral_WA,5,N,15,E,12,45.93237,-120.87359,
6,630,Yakama_Nation,South,96,Pipeline,state,WA,Southcentral_WA,5,N,16,E,16,45.9129,-120.81956,
6,631,Yakama_Nation,South,97,Three_Creeks,state,WA,Southcentral_WA,5,N,17,E,7,45.92615,-120.72924,
6,632,Yakama_Nation,South,98,Box_Canyon,state,WA,Southcentral_WA,5,N,17,E,17,45.92502,-120.70138,
6,633,Yakama_Nation,South,99,Satus,state,WA,Southcentral_WA,6,N,17,E,22,45.99131,-120.66882,
6,634,Okanogan&Wenatchee_NF,Cle_Elum,100,Ellensburg,state,WA,Ellensburg,19,N,19,E,18,47.1393,-120.50777,
6,635,Fremont-Winema_NFs,Chiloquin,3,Calimus,usfs,OR,,34,S,10,E,17,42.63,-121.55778,Site not trapped since 1991
6,636,Wallowa-Whitman_NF,Baker,1,Dutch_Cr-Anthony,usfs,OR,,6,S,38,E,18,45.049,-118.1118,
6,637,Wallowa-Whitman_NF,Baker,3,Crane_Flat,usfs,OR,,8,S,35.5,E,11,44.8833,-118.3787,
6,638,Wallowa-Whitman_NF,Baker,4,Blue_Spr-Gran_Sumt,usfs,OR,,9,S,36,E,27,44.7501,-118.2914,
6,639,Wallowa-Whitman_NF,Baker,5,Deer_Cr-Lake_Cr,usfs,OR,,9,S,38,E,30,44.7493,-118.1077,
6,640,Malheur_NF,Prairie_City,4,Anderson,usfs,OR,,15,S,36,E,27,44.2358,-118.2854,Site only trapped in 1991
6,641,Malheur_NF,Prairie_City,6,Dixie,usfs,OR,,12,S,34,E,14,44.5273,-118.5853,Site only trapped in 1991
6,642,Malheur_NF,Prairie_City,7,Axe,usfs,OR,,13,S,35,E,9,44.4551,-118.504,Site only trapped in 1991
6,643,Malheur_NF,Prairie_City,8,Steamboat,usfs,OR,,12,S,35,E,35,44.48282,-118.4629,Site only trapped in 1991
6,644,Malheur_NF,Prairie_City,9,Reynolds,usfs,OR,,13,S,35,E,14,44.4395,-118.46274,Site only trapped in 1991
6,645,Yakama_Nation,North,101,North_Ahtanum,state,WA,Southcentral_WA,12,N,14,E,25,46.50651,-121.02896,
6,646,Yakama_Nation,North,102,Snow_Cabin,state,WA,Southcentral_WA,12,N,13,E,14,46.52495,-121.15683,Site not trapped since 1995
6,647,Yakama_Nation,North,103,South_Ahtanum,state,WA,Southcentral_WA,12,N,15,E,32,46.4848,-120.9866,
6,648,Umatilla_NF,Pomeroy,107,Palouse_Park,state,WA,Southeastern_WA,16,N,45,E,1,46.90632,-117.08529,Site only trapped in 1991
6,650,Umatilla_NF,Pomeroy,109,Tekoa,state,WA,Southeastern_WA,20,N,45,E,13,47.23303,-117.07519,Site only trapped in 1991
6,651,Colville_NF,Three_Rivers,104,Cedar_Lake,state,WA,Northeast_WA,40,N,41,E,26,48.93976,-117.58931,
6,652,Colville_NF,Three_Rivers,105,Spirit,state,WA,Northeast_WA,38,N,41,E,5,48.82912,-117.65625,
6,653,Colville_NF,Sullivan_Lake,106,Lost_Creek,state,WA,Northeast_WA,36,N,43,E,15,48.61721,-117.36549,
6,655,Malheur_NF,Blue_Mtn,2,Murderers_Creek,usfs,OR,,15,S,30,E,18,44.26519,-119.15998,
6,656,Malheur_NF,Blue_Mtn,6,Snowshoe_Summit,usfs,OR,,16,S,29,E,31,44.14776,-119.2815,
6,657,Malheur_NF,Blue_Mtn,9,Hattie_Creek,usfs,OR,,14,S,29,E,18,44.35556,-119.275,
6,658,Malheur_NF,Blue_Mtn,10,Lost_Creek,usfs,OR,,14,S,29,E,30,44.32881,-119.27839,
6,659,Fremont-Winema_NFs,Chiloquin,4,Solomon,usfs,OR,,33,S,8,E,5,42.74333,-121.79667,
6,660,Ochoco_NF,Paulina,1,Bearskull,usfs,OR,,14,S,25,E,9,44.37307,-119.72598,
6,661,Ochoco_NF,Paulina,2,Cottonwood_Cg,usfs,OR,,14,S,24,E,9,44.375,-119.85,
6,663,Wallowa-Whitman_NF,Wallowa_Valley,17,Deep_Ck_Eyebrow,usfs,OR,,4,N,41,E,2,45.85,-117.65,Site not trapped since 1994
6,664,Colville_NF,Newport,6,Bear_Paw,usfs,WA,,33,N,45,E,17,48.36617,-117.14234,
6,665,Fremont-Winema_NFs,Chemult,5,Walker,usfs,OR,,26,S,9,E,8,43.33409,-121.67692,Site only trapped in 1993
6,666,Colville_IR,South,110,Grand_Coulee,state,WA,Northeast_WA,28,N,31,E,23,47.90814,-118.88022,
6,667,Colville_IR,South,111,Keller_Ferry,state,WA,Northeast_WA,27,N,33,E,6,47.87352,-118.71733,
6,668,Colville_IR,South,112,North_Wilbur,state,WA,Northeast_WA,27,N,33,E,6,47.87125,-118.71924,
6,669,Colville_IR,South,113,Hanson_Harbor,state,WA,Northeast_WA,28,N,32,E,23,47.9101,-118.7499,
6,672,Colville_NF,Republic,117,Bcc-Gibralter,state,WA,Northeast_WA,36,N,33,E,9,48.63337,-118.68355,Site not trapped since 1995
6,673,Colville_NF,Republic,118,Copper_Mt.,state,WA,Northeast_WA,36,N,32,E,13,48.61909,-118.74861,Site not trapped since 1995
6,674,Colville_NF,Republic,119,Bcc-Day_Creek,state,WA,Northeast_WA,39,N,34,E,14,48.87811,-118.47302,Site not trapped since 1998
6,675,Colville_NF,Republic,120,Bcc-Lundimo,state,WA,Northeast_WA,39,N,33,E,20,48.86406,-118.66984,Site not trapped since 1998
6,676,Colville_NF,Republic,121,Storm_King1,state,WA,Northeast_WA,37,N,32,E,15,48.70449,-118.75903,Site not trapped since 1995
6,677,Colville_NF,Republic,122,Storm_King2,state,WA,Northeast_WA,37,N,32,E,29,48.67563,-118.80263,Site not trapped since 1995
6,678,Colville_NF,Republic,123,BCC-Golden_Harv,state,WA,Northeast_WA,36,N,32,E,26,48.59012,-118.77023,Site not trapped since 1998
6,680,Colville_NF,Three_Rivers,114,Kentry,state,WA,Northeast_WA,34,N,38,E,27,48.41624,-118.00981,Site not trapped since 1996
6,681,Colville_NF,Three_Rivers,115,Colburn_Hill,state,WA,Northeast_WA,33,N,38,E,21,48.34368,-118.03079,Site not trapped since 1996
6,682,Colville_NF,Three_Rivers,116,Dominion,state,WA,Northeast_WA,35,N,40,E,5,48.56197,-117.79289,Site not trapped since 1995
6,683,Colville_NF,Three_Rivers,124,BCC-Smiths,state,WA,Northeast_WA,32,N,39,E,18,48.27351,-117.94291,
6,684,Colville_NF,Three_Rivers,125,BCC-Stensgar,state,WA,Northeast_WA,31,N,38,E,4,48.21598,-118.02895,
6,685,Colville_IR,East,126,BCC-Adams_Mt,state,WA,Northeast_WA,30,N,37,E,13,48.09909,-118.09712,
